"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","Days","QuickSpecies","Identifier","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","X.Cover","X.Leaf","X.Green","X.Seeds","X.Forbs","Average.Height","SD.Height","CV.Height","Average.Hits.Pin","Average.Leaves.Pin","Sp.Diversity","Distance.from.mob","Closest.mob.size","Approximate.density","Cattle.density","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Random.NDVI"
"7/5/21","3","DSCN8300","1","1215","0.512852547","36.85693915","ZC","","full","no wind","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","","","40","","","","","","","","","","","","Ewaso-Narok River Area","398.27906538","33","Camel","CM26","2021","7","5","12","15","","","","3","261387.787","57024.55484","LB","MB","MB","82.1028290870118","91.0510749970224","0.3298","0.159","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","14.5626772929084","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8300","2","1218","0.517143015","36.85995512","CC","","full","no wind","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Microchloa kunthii","medium","","","28","","","","","","","","","","","","Ewaso-Narok River Area","314.957404188","33","Cattle","CT95","2021","7","5","12","18","","","","4","261723.7705","57499","MB","MB","MB","250.039088102264","254.016517650774","0.3254","0.1537","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","20.0535228295788","5.0133807073947","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8301","1","1230","0.508498964","36.85956232","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","15","","","","","","","","","","","","Calves","385.603258824","33","Cattle","CT97","2021","7","5","12","30","","","","2","261679.7125","56542.91716","MB","LB","MB","20.4388519314546","23.0172793910085","0.3451","0.1817","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","20.0535228295788","19.3373255856653","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8301","2","1234","0.506362007","36.86101015","Camel","","full","light","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","120","","","","","","","","","","","","","129.612872508","33","Camel","CM27","2021","7","5","12","34","","","","2","261840.8468","56306.5","LB","LB","LB","29.3749078188078","49.2172446121511","0.3354","0.1757","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","24.9077485938816","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8301","3","1242","0.5043536","36.8706836","SH","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","60","","","","","","","","","","","","near Community Boma","647.874532536","33","SH","SH10","2021","7","5","12","42","Goat","","","2","262917.8949","56084","MB","MB","MB","182.887714678555","189.529983883482","0.349","0.1537","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","15.3584520083679","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8301","3","1242","0.5043536","36.8706836","Camel","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","15","","","","","","","","","","","","near Community Boma","647.874532536","33","Camel","CM28","2021","7","5","12","42","Goat","","","2","262917.8949","56084","MB","MB","MB","182.887714678555","189.529983883482","0.349","0.1537","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","15.3584520083679","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8302","1","1248","0.513023281","36.86680146","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","20","","","","","","","","","","","","Ewaso-Ng'iro River","28.75818666","33","Cattle","CT98","2021","7","5","12","48","Goat","","","2","262485.9446","57043.07016","LB","LB","LB","215.498865368738","236.846039598879","0.3531","0.1324","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","20.0535228295788","15.3584520083679","","","","","","","0.281246674375006"
"7/5/21","3","DSCN8302","1","1248","0.513023281","36.86680146","Camel","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","22","","","","","","","","","","","","Ewaso-Ng'iro River","28.75818666","33","Camel","CM29","2021","7","5","12","48","Goat","","","2","262485.9446","57043.07016","LB","LB","LB","215.498865368738","236.846039598879","0.3531","0.1324","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","15.3584520083679","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8295","1","1100","0.482590825","36.87367891","Camel","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","Chloris roxburghiana","thick","","","23","","","","","","","","","","","","Tower area","161.674636284","33","Camel","CM30","2021","7","5","11","0","","","","4","263250.6408","53676.78471","OG","OG","OG","551.69644344801","554.014524536577","0.3","0.1661","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","","10.7429586587029","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8295","3","1111","0.490003855","36.8702116","SH","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","","medium","","","80","","","","","","","","","","","","Ewaso-Ng'iro River Area","46.754583792","33","SH","SH11","2021","7","5","11","11","","","","3","262864.8231","54496.83778","MB","LB","MB","142.354445691879","156.566901558324","0.3125","0.1445","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","","14.8809871790922","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8296","2","1030","0.478946772","36.87814612","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Microchloa kunthii","light","","","16","","","","","","","","","","","","Ewaso-Ng'iro River Area","207.002429676","33","Cattle","CT99","2021","7","5","10","30","","","","4","263747.9293","53273.57351","OG","OG","OG","20.5996236814003","28.1420127364116","0.2865","0.1538","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","9.54929658551372","6.76408508140555","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8296","3","1034","0.47833392","36.88648388","CC","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","3","","","","","","","","","","","","Ewaso-Ng'iro River Area","77.049133896","33","Cattle","CT100","2021","7","5","10","34"," None","","","3","264676.2968","53205.5","OG","OG","OG","19.6480005251372","24.160266128431","0.2666","0.1434","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","17.5070437401085","4.37676093502712","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8296","3","1034","0.47833392","36.88648388","SH","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","18","","","","","","","","","","","","Ewaso-Ng'iro River Area","77.049133896","33","SH","SH12","2021","7","5","10","34"," None","","","3","264676.2968","53205.5","OG","OG","OG","19.6480005251372","24.160266128431","0.2666","0.1434","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","","4.37676093502712","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8297","1","1040","0.483565979","36.88727562","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","","light","","","25","","","","","","","","","","","","Ewaso-Ng'iro River Area","120.445744188","33","Cattle","CT101","2021","7","5","10","40","Goat","","","3","264764.6354","53784.16756","OG","OG","OG","22.7785153734889","26.5102028008702","0.2549","0.1351","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","12.4140855611678","4.37676093502712","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8297","1","1040","0.483565979","36.88727562","SH","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","","light","","","21","","","","","","","","","","","","Ewaso-Ng'iro River Area","120.445744188","33","SH","SH13","2021","7","5","10","40","Goat","","","3","264764.6354","53784.16756","OG","OG","OG","22.7785153734889","26.5102028008702","0.2549","0.1351","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","","4.37676093502712","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8297","2","1044","0.481581475","36.88255623","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","","light","","","11","","","","","","","","","","","","Ewaso-Ng'iro River Area","372.44301234","33","Cattle","CT102","2021","7","5","10","44","","","","3","264239.0749","53564.83445","LB","LB","LB","17.3811757613929","26.6493567053694","0.2958","0.1649","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","","","17.5070437401085","4.37676093502712","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8298","1","1114","0.491098269","36.87075101","SH","","full","light","no rain","","hock","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Panicum maximum","medium","","","90","","","","","","","","","","","","Ewaso-Ng'iro River Area","45.876104484","33","SH","SH14","2021","7","5","11","14","Goat","","","4","262924.924","54617.86824","LB","MB","LB","28.9370074953765","32.4131122963466","0.3125","0.1445","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","","14.8809871790922","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8298","2","1123","0.50162064","36.87801531","CC","","full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","medium","","","70","","","","","","","","","","","","Ewaso-Ng'iro River Area","117.980406432","33","Cattle","CT103","2021","7","5","11","23","Donkey"," Goat","","2","263734.1644","55781.44935","MB","MB","LB","25.3801301695387","27.3553871298145","0.3047","0.1371","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","41.3802852038928","11.9366207318922","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8298","2","1123","0.50162064","36.87801531","Camel","","full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","medium","","","27","","","","","","","","","","","","Ewaso-Ng'iro River Area","117.980406432","33","Camel","CM31","2021","7","5","11","23","Donkey"," Goat","","2","263734.1644","55781.44935","MB","MB","LB","25.3801301695387","27.3553871298145","0.3047","0.1371","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","","11.9366207318922","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8298","3","1129","0.502130341","36.87197084","CC","","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","","","","light","","","60","","","","","","","","","","","","Community Boma","615.371132544","33","Cattle","CT104","2021","7","5","11","29","","","","1","263061.1452","55838.04551","OG","OG","OG","50.9958236232858","54.3715187908367","0.3104","0.1332","0.6","0.8","0.269230769230769","0","0.0384615384615385","3.84","3.79341534767813","0.987868580124514","16.2666666666667","1.25","","","","41.3802852038928","15.5176069514598","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8299","1","1137","0.486216865","36.86499709","CKC","","full","light","no rain","Grazing","belly","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","medium","","","30","","","","","","","","","","","","Opposite Tower Area","435.02839296","33","Cattle","CT105","2021","7","5","11","37","","","","4","262284.0635","54078.15537","LB","LB","MB","362.166846105701","371.562038066949","0.3602","0.1462","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","9.54929658551372","21.9633821466816","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8299","1","1137","0.486216865","36.86499709","ZC","","full","light","no rain","Grazing","belly","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","medium","","","20","","","","","","","","","","","","Opposite Tower Area","435.02839296","33","Camel","CM32","2021","7","5","11","37","","","","4","262284.0635","54078.15537","LB","LB","MB","362.166846105701","371.562038066949","0.3602","0.1462","0.64","0.925925925925926","0.393939393939394","0","0.181818181818182","4.4","6.98808509774554","1.58820115857853","17.875","1.5625","","","","","21.9633821466816","","","","","","","0.281246674375006"
"7/5/21","4","DSCN8299","3","1155","0.475328516","36.8586478","CC","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Chloris roxburghiana","medium","","","50","","","","","","","","","","","","Daraboi Area","457.578034956","33","Cattle","CT106","2021","7","5","11","55","","","","4","261576.697","52874.04611","LB","OG","LB","72.0571872963488","91.406892111467","0.3107","0.1298","0.791666666666667","0.74468085106383","0.489795918367347","0.0319148936170213","0.0408163265306122","11.25","15.4053914898818","1.36936813243394","38.7368421052632","2.8","","","","15.9154943091895","21.4859173174059","","","","","","","0.281246674375006"
